PlayerKey,GameID,PlayKey_y,FieldType,PlayType,PlayerDay,PlayerGame,Position,PositionGroup,RosterPosition,Off_Def,StadiumType,StadiumCategory,Temperature,Weather,Weather_Category,Field_Condition,Temperature_Bin,Field_Temperature_Bin,PlayType_FieldCondition,DaysRest,WorkloadIncrease,WorkloadStress,PreInjuryWorkload,WorkloadDensity,Season,GameNumberInSeason,WorkloadDensity_SeasonAdjusted
44825,15,64,Natural,Kickoff Not Returned,407,15,SS,DB,Safety,Defence,Outdoor,Outdoor,55,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Kickoff Not Returned_Natural_dry,13.0,11.0,0.8461538461538463,96,6.0,2,4,12.0
44647,24,32,Synthetic,Kickoff Not Returned,414,24,FS,DB,Safety,Defence,Outdoor,Outdoor,55,"Cloudy, 50% change of rain",damp,Synthetic_damp,Temp_Mild,Synthetic_Temp_Mild,Kickoff Not Returned_Synthetic_damp,7.0,7.0,1.0,106,7.066666666666666,2,8,28.266666666666666
41152,27,35,Synthetic,Pass,445,27,FS,DB,Safety,Defence,Outdoor,Outdoor,54,Partly Cloudy,damp,Synthetic_damp,Temp_Mild,Synthetic_Temp_Mild,Pass_Synthetic_damp,14.0,13.0,0.9285714285714284,91,6.5,2,11,35.75
42288,13,7,Synthetic,Kickoff Returned,407,13,K,SPEC,Kicker,Special,Outdoor,Outdoor,46,Cloudy,damp,Synthetic_damp,Temp_Cold,Synthetic_Temp_Cold,Kickoff Returned_Synthetic_damp,7.0,-13.0,-1.857142857142857,40,2.6666666666666665,2,7,9.333333333333332
43550,14,35,Natural,Kickoff Returned,401,14,RB,RB,Running Back,Offence,Outdoor,Outdoor,37,Clear,dry,Natural_dry,Temp_Cold,Natural_Temp_Cold,Kickoff Returned_Natural_dry,8.0,0.0,0.0,88,5.866666666666666,2,6,17.599999999999998
38214,2,36,Synthetic,Rush,7,2,RB,RB,Running Back,Offence,Indoors,Indoor,85,Mostly Cloudy,damp,Synthetic_damp,Temp_Hot,Synthetic_Temp_Hot,Rush_Synthetic_damp,6.0,10.0,1.6666666666666663,26,26.0,1,2,26.0
42359,26,63,Natural,Pass,431,26,WR,WR,Wide Receiver,Offence,Outdoor,Outdoor,75,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Pass_Natural_dry,7.0,4.0,0.5714285714285714,184,12.266666666666667,2,10,61.333333333333336
31933,4,35,Natural,Rush,23,4,TE,TE,Tight End,Offence,Outdoor,Outdoor,82,Clear,dry,Natural_dry,Temp_Hot,Natural_Temp_Hot,Rush_Natural_dry,8.0,-21.0,-2.625,138,9.2,1,4,18.4
41086,12,81,Natural,Pass,85,12,WR,WR,Wide Receiver,Offence,Outdoors,Outdoor,60,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Pass_Natural_dry,6.0,13.0,2.1666666666666665,202,12.625,1,12,75.75
44418,8,63,Synthetic,Pass,50,8,T,OL,Offensive Lineman,Offence,Indoors,Indoor,68,Controlled Climate,indoor,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Pass_Synthetic_dry,7.0,-2.0,-0.2857142857142857,204,13.6,1,8,54.4
44546,5,4,Natural,Field Goal,35,5,C,OL,Offensive Lineman,Offence,Outdoor,Outdoor,61,Clear,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Field Goal_Natural_dry,14.0,-1.0,-0.0714285714285714,14,0.9333333333333332,1,5,2.333333333333333
39960,22,27,Natural,Kickoff Not Returned,401,22,TE,TE,Tight End,Offence,Outdoor,Outdoor,37,Clear,dry,Natural_dry,Temp_Cold,Natural_Temp_Cold,Kickoff Not Returned_Natural_dry,8.0,-6.0,-0.75,95,6.333333333333333,2,6,19.0
38325,29,72,Synthetic,Kickoff Not Returned,477,29,CB,DB,Cornerback,Defence,Outdoor,Outdoor,33,Sunny and cold,dry,Synthetic_dry,Temp_Cold,Synthetic_Temp_Cold,Kickoff Not Returned_Synthetic_dry,7.0,-25.0,-3.571428571428571,218,14.533333333333331,2,14,101.73333333333332
43540,17,72,Synthetic,Rush,435,17,MLB,LB,Linebacker,Defence,Dome,Indoor,68,Indoors,indoor,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Rush_Synthetic_dry,7.0,-3.0,-0.4285714285714285,204,9.272727272727272,2,10,46.36363636363637
44647,10,33,Natural,Kickoff,71,10,FS,DB,Safety,Defence,Outdoor,Outdoor,60,Mostly Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Kickoff_Natural_damp,7.0,-49.0,-7.0,144,9.6,1,10,48.0
41086,22,64,Natural,Pass,407,22,WR,WR,Wide Receiver,Offence,,Outdoor,68,,,,Temp_Mild,Natural_Temp_Mild,Pass_None,7.0,3.0,0.4285714285714285,229,15.266666666666667,2,7,53.43333333333334
41084,25,67,Natural,Rush,434,25,CB,DB,Cornerback,Defence,Outdoor,Outdoor,33,Partly Cloudy,damp,Natural_damp,Temp_Cold,Natural_Temp_Cold,Rush_Natural_damp,14.0,25.0,1.7857142857142856,153,6.954545454545454,2,9,31.295454545454543
33474,17,57,Natural,Kickoff Returned,379,17,FS,DB,Safety,Defence,Outdoor,Outdoor,61,Rain,wet,Natural_wet,Temp_Mild,Natural_Temp_Mild,Kickoff Returned_Natural_wet,7.0,32.0,4.571428571428571,156,0.6,2,3,0.8999999999999999
44647,32,29,Natural,Kickoff Returned,477,32,FS,DB,Safety,Defence,Outdoors,Outdoor,42,Partly Cloudy,damp,Natural_damp,Temp_Cold,Natural_Temp_Cold,Kickoff Returned_Natural_damp,7.0,5.0,0.7142857142857142,82,5.466666666666667,2,16,43.73333333333333
36696,3,23,Natural,Kickoff,15,3,CB,DB,Cornerback,Defence,Outdoor,Outdoor,89,"Sunny, highs to upper 80s",dry,Natural_dry,Temp_Hot,Natural_Temp_Hot,Kickoff_Natural_dry,7.0,2.0,0.2857142857142857,44,5.5,1,3,8.25
42472,7,24,Synthetic,Pass,46,7,RB,RB,Running Back,Offence,Outdoor,Outdoor,56,"Cloudy, fog started developing in 2nd quarter",damp,Synthetic_damp,Temp_Mild,Synthetic_Temp_Mild,Pass_Synthetic_damp,7.0,-5.0,-0.7142857142857142,109,7.266666666666667,1,7,25.433333333333334
44463,11,89,Natural,Kickoff,77,11,FS,DB,Safety,Defence,Outdoor,Outdoor,72,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Kickoff_Natural_dry,7.0,2.0,0.2857142857142857,203,13.533333333333331,1,11,74.43333333333334
44444,21,31,Natural,Rush,400,21,ILB,LB,Linebacker,Defence,Outdoors,Outdoor,66,Rain,wet,Natural_wet,Temp_Mild,Natural_Temp_Mild,Rush_Natural_wet,7.0,4.0,0.5714285714285714,83,3.772727272727273,2,5,9.431818181818182
38214,13,42,Synthetic,Rush,88,13,RB,RB,Running Back,Offence,Closed Dome,Indoor,70,Cloudy,damp,Synthetic_damp,Temp_Mild,Synthetic_Temp_Mild,Rush_Synthetic_damp,4.0,6.0,1.5,93,6.2,1,13,40.3
36579,10,75,Natural,Rush,74,10,FS,DB,Safety,Defence,Outdoor,Outdoor,66,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Rush_Natural_dry,7.0,8.0,1.1428571428571428,192,8.727272727272727,1,10,43.63636363636363
36643,7,69,Synthetic,Pass,50,7,MLB,LB,Linebacker,Defence,Outdoors,Outdoor,42,Rain,wet,Synthetic_wet,Temp_Cold,Synthetic_Temp_Cold,Pass_Synthetic_wet,10.0,9.0,0.9,202,10.63157894736842,1,7,37.21052631578947
44165,8,46,Natural,Kickoff,64,8,SS,DB,Safety,Defence,Outdoor,Outdoor,68,Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Kickoff_Natural_damp,7.0,8.0,1.1428571428571428,79,2.7241379310344827,1,8,10.89655172413793
43478,7,71,Synthetic,Rush,43,7,OLB,LB,Linebacker,Defence,Indoors,Indoor,68,Controlled Climate,indoor,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Rush_Synthetic_dry,7.0,25.0,3.571428571428571,148,9.866666666666667,1,7,34.53333333333333
39664,13,62,Natural,Rush,92,13,OLB,LB,Defensive Lineman,Defence,Dome,Indoor,79,,,,Temp_Mild,Natural_Temp_Mild,Rush_None,7.0,-2.0,-0.2857142857142857,205,13.666666666666666,1,13,88.83333333333333
44440,26,61,Natural,Pass,358,26,CB,DB,Cornerback,Defence,Outdoor,Outdoor,33,Cloudy,damp,Natural_damp,Temp_Cold,Natural_Temp_Cold,Pass_Natural_damp,7.0,-6.0,-0.8571428571428571,191,12.733333333333333,2,10,63.66666666666666
38192,11,47,Synthetic,Rush,78,11,WR,WR,Wide Receiver,Offence,"Dome, closed",Indoor,70,,,,Temp_Mild,Synthetic_Temp_Mild,Rush_None,6.0,-4.0,-0.6666666666666666,137,8.5625,1,11,47.09375
42470,2,77,Natural,Rush,7,2,FS,DB,Safety,Defence,,Outdoor,71,Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Rush_Natural_damp,6.0,-1.0,-0.1666666666666666,78,78.0,1,2,78.0
45061,3,16,Natural,Rush,14,3,WR,WR,Wide Receiver,Offence,Outdoors,Outdoor,82,Sunny,dry,Natural_dry,Temp_Hot,Natural_Temp_Hot,Rush_Natural_dry,7.0,2.0,0.2857142857142857,25,3.571428571428572,1,3,5.357142857142858
43550,12,24,Natural,Rush,386,12,RB,RB,Running Back,Offence,Outdoor,Outdoor,49,Cloudy,damp,Natural_damp,Temp_Cold,Natural_Temp_Cold,Rush_Natural_damp,7.0,-5.0,-0.7142857142857142,93,6.2,2,4,12.4
43518,6,25,Synthetic,Rush,36,6,CB,DB,Cornerback,Defence,Indoor,Indoor,70,Indoor,indoor,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Rush_Synthetic_dry,7.0,-13.0,-1.857142857142857,81,5.4,1,6,16.200000000000003
31070,6,25,Synthetic,Punt Not Returned,456,6,RB,RB,Running Back,Offence,Indoor,Indoor,70,,,,Temp_Mild,Synthetic_Temp_Mild,Punt Not Returned_None,6.0,10.0,1.6666666666666663,57,0.1307339449541284,2,3,0.1961009174311926
42399,11,64,Natural,Rush,78,11,RB,RB,Running Back,Offence,Outdoor,Outdoor,66,cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Rush_Natural_damp,14.0,17.0,1.2142857142857142,148,9.866666666666667,1,11,54.266666666666666
44463,30,59,Natural,Rush,463,30,FS,DB,Safety,Defence,Outdoors,Outdoor,48,Clear Skies,dry,Natural_dry,Temp_Cold,Natural_Temp_Cold,Rush_Natural_dry,8.0,-3.0,-0.375,181,10.055555555555555,2,14,70.38888888888889
45158,10,20,Natural,Kickoff,71,10,RB,RB,Running Back,Offence,Outdoor,Outdoor,66,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Kickoff_Natural_dry,14.0,0.0,0.0,94,5.222222222222222,1,10,26.11111111111111
42588,24,58,Synthetic,Rush,421,24,T,OL,Offensive Lineman,Offence,Outdoors,Outdoor,49,Mostly sunny,dry,Synthetic_dry,Temp_Cold,Synthetic_Temp_Cold,Rush_Synthetic_dry,7.0,-13.0,-1.857142857142857,233,15.533333333333331,2,8,62.13333333333333
42352,18,76,Natural,Rush,376,18,DT,DL,Defensive Lineman,Defence,Outdoor,Outdoor,75,Clear,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Rush_Natural_dry,4.0,24.0,6.0,148,10.571428571428571,2,4,21.142857142857142
45187,9,22,Natural,Kickoff Not Returned,327,9,WR,WR,Wide Receiver,Offence,Outdoor,Outdoor,81,Cloudy,damp,Natural_damp,Temp_Hot,Natural_Temp_Hot,Kickoff Not Returned_Natural_damp,256.0,1.0,0.00390625,63,3.5,2,1,1.75
44480,6,73,Synthetic,Rush,39,6,G,OL,Offensive Lineman,Offence,Outdoor,Outdoor,73,Cloudy,damp,Synthetic_damp,Temp_Mild,Synthetic_Temp_Mild,Rush_Synthetic_damp,10.0,-6.0,-0.6000000000000001,223,18.58333333333333,1,6,55.75
39654,27,28,Natural,Rush,442,27,NT,DL,Defensive Lineman,Defence,Outdoors,Outdoor,57,Partly Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Rush_Natural_damp,7.0,1.0,0.1428571428571428,84,5.6,2,11,30.8
39656,21,40,Natural,Kickoff Not Returned,427,21,WR,WR,Wide Receiver,Offence,Outdoor,Outdoor,33,Cloudy,damp,Natural_damp,Temp_Cold,Natural_Temp_Cold,Kickoff Not Returned_Natural_damp,6.0,14.0,2.333333333333333,93,5.8125,2,10,29.0625
40286,10,26,Synthetic,Punt Returned,334,10,CB,DB,Cornerback,Defence,Indoors,Indoor,68,,,,Temp_Mild,Synthetic_Temp_Mild,Punt Returned_None,4.0,-1.0,-0.25,120,8.0,2,8,32.0
44424,2,29,Natural,Rush,8,2,WR,WR,Wide Receiver,Offence,Outdoor,Outdoor,76,Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Rush_Natural_damp,7.0,9.0,1.2857142857142856,20,20.0,1,2,20.0
43489,18,78,Synthetic,Rush,379,18,SS,DB,Safety,Defence,Retractable Roof,Outdoor,78,Partly Cloudy,damp,Synthetic_damp,Temp_Mild,Synthetic_Temp_Mild,Rush_Synthetic_damp,7.0,19.0,2.714285714285714,163,0.6104868913857678,2,3,0.9157303370786518
42398,2,31,Natural,Kickoff,7,2,WR,WR,Wide Receiver,Offence,Outdoor,Outdoor,72,Partly Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Kickoff_Natural_damp,6.0,3.0,0.5,28,28.0,1,2,28.0
38214,7,31,Synthetic,Rush,49,7,RB,RB,Running Back,Offence,Indoors,Indoor,54,Sunny,dry,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Rush_Synthetic_dry,7.0,-11.0,-1.5714285714285714,135,6.136363636363637,1,7,21.477272727272727
36656,10,12,Natural,Field Goal,-5,10,CB,DB,Cornerback,Defence,Outdoors,Outdoor,49,Clear,dry,Natural_dry,Temp_Cold,Natural_Temp_Cold,Field Goal_Natural_dry,8.0,6.0,0.75,13,0.8666666666666667,1,10,4.333333333333334
41664,8,68,Synthetic,Rush,57,8,C,OL,Offensive Lineman,Offence,,Outdoor,56,Cloudy,damp,Synthetic_damp,Temp_Mild,Synthetic_Temp_Mild,Rush_Synthetic_damp,14.0,9.0,0.6428571428571428,182,12.133333333333333,1,8,48.53333333333333
46119,22,76,Natural,Kickoff Not Returned,407,22,OLB,LB,Linebacker,Defence,Outdoor,Outdoor,59,Clear,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Kickoff Not Returned_Natural_dry,7.0,29.0,4.142857142857142,119,7.933333333333334,2,7,27.766666666666666
38876,1,51,Synthetic,Kickoff,1,1,WR,WR,Wide Receiver,Offence,Outdoors,Outdoor,65,Sun & clouds,dry,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Kickoff_Synthetic_dry,0.0,0.0,0.0,0,0.0,1,1,
45950,10,61,Natural,Pass,85,10,FS,DB,Safety,Defence,,Outdoor,68,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Pass_Natural_dry,7.0,-6.0,-0.8571428571428571,223,14.866666666666667,1,10,74.33333333333334
42549,21,79,Synthetic,Pass,392,21,C,OL,Offensive Lineman,Offence,Outdoor,Outdoor,77,Cloudy,damp,Synthetic_damp,Temp_Mild,Synthetic_Temp_Mild,Pass_Synthetic_damp,6.0,14.0,2.333333333333333,205,12.8125,2,5,32.03125
40345,10,17,Synthetic,Kickoff,85,10,CB,DB,Cornerback,Defence,Outdoor,Outdoor,44,Cloudy,damp,Synthetic_damp,Temp_Cold,Synthetic_Temp_Cold,Kickoff_Synthetic_damp,7.0,-22.0,-3.142857142857143,91,5.055555555555555,1,10,25.27777777777778
44421,7,46,Synthetic,Rush,54,7,DE,DL,Defensive Lineman,Defence,Outdoor,Outdoor,68,Clear,dry,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Rush_Synthetic_dry,4.0,8.0,2.0,122,5.545454545454546,1,7,19.40909090909091
30068,20,52,Natural,Rush,386,20,WR,WR,Wide Receiver,Offence,Dome,Indoor,70,N/A Indoor,indoor,Natural_dry,Temp_Mild,Natural_Temp_Mild,Rush_Natural_dry,7.0,4.0,0.5714285714285714,126,8.4,2,4,16.8
47376,12,24,Natural,Kickoff Not Returned,95,12,WR,WR,Wide Receiver,Offence,Outdoor,Outdoor,25,Cloudy,damp,Natural_damp,Temp_VeryCold,Natural_Temp_VeryCold,Kickoff Not Returned_Natural_damp,7.0,5.0,0.7142857142857142,47,3.1333333333333333,1,12,18.8
42344,10,60,Natural,Rush,71,10,DE,DL,Linebacker,Defence,Outdoor,Outdoor,66,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Rush_Natural_dry,14.0,-10.0,-0.7142857142857142,202,11.22222222222222,1,10,56.11111111111111
46646,15,25,Natural,Kickoff Not Returned,344,15,LB,LB,Linebacker,Defence,Outdoor,Outdoor,56,Clear and Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Kickoff Not Returned_Natural_dry,10.0,1.0,0.1,69,5.75,2,8,23.0
44454,4,66,Synthetic,Pass,22,4,MLB,LB,Linebacker,Defence,"Domed, closed",Indoor,70,,,,Temp_Mild,Synthetic_Temp_Mild,Pass_None,7.0,-10.0,-1.4285714285714284,226,15.066666666666666,1,4,30.133333333333333
34230,5,49,Synthetic,Pass,29,5,WR,WR,Wide Receiver,Offence,Indoor,Indoor,70,,,,Temp_Mild,Synthetic_Temp_Mild,Pass_None,10.0,-3.0,-0.3,126,10.5,1,5,26.25
39680,18,64,Natural,Rush,375,18,T,OL,Offensive Lineman,Offence,Outdoors,Outdoor,80,Partly Cloudy,damp,Natural_damp,Temp_Hot,Natural_Temp_Hot,Rush_Natural_damp,7.0,2.0,0.2857142857142857,220,0.8461538461538461,2,2,0.8461538461538461
39650,6,69,Natural,Rush,36,6,ILB,LB,Linebacker,Defence,Open,Outdoor,88,30% Chance of Rain,wet,Natural_wet,Temp_Hot,Natural_Temp_Hot,Rush_Natural_wet,7.0,1.0,0.1428571428571428,218,12.11111111111111,1,6,36.33333333333333
39664,9,65,Natural,Pass,61,9,OLB,LB,Defensive Lineman,Defence,Outdoor Retr Roof-Open,Outdoor,79,,,,Temp_Mild,Natural_Temp_Mild,Pass_None,4.0,-11.0,-2.75,229,10.409090909090908,1,9,46.840909090909086
43532,11,38,Synthetic,Rush,403,11,WR,WR,Wide Receiver,Offence,Outdoor,Outdoor,45,Cloudy,damp,Synthetic_damp,Temp_Cold,Synthetic_Temp_Cold,Rush_Synthetic_damp,7.0,-6.0,-0.8571428571428571,171,11.4,2,6,34.2
38192,20,54,Synthetic,Rush,386,20,WR,WR,Wide Receiver,Offence,"Domed, closed",Indoor,70,,,,Temp_Mild,Synthetic_Temp_Mild,Rush_None,7.0,0.0,0.0,161,8.944444444444445,2,4,17.88888888888889
43490,19,78,Natural,Rush,310,19,T,OL,Offensive Lineman,Offence,Outdoor,Outdoor,77,Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Rush_Natural_damp,8.0,16.0,2.0,224,0.8615384615384616,2,3,1.2923076923076924
41152,9,47,Natural,Rush,67,9,FS,DB,Safety,Defence,Oudoor,Outdoor,48,Partly Cloudy,damp,Natural_damp,Temp_Cold,Natural_Temp_Cold,Rush_Natural_damp,14.0,-4.0,-0.2857142857142857,152,10.133333333333333,1,9,45.6
39715,17,54,Synthetic,Rush,435,17,OLB,LB,Defensive Lineman,Defence,,Outdoor,42,Cloudy,damp,Synthetic_damp,Temp_Cold,Synthetic_Temp_Cold,Rush_Synthetic_damp,6.0,-10.0,-1.6666666666666663,186,8.454545454545455,2,5,21.13636363636364
44492,2,16,Synthetic,Pass,8,2,RB,RB,Running Back,Offence,Outdoor,Outdoor,65,Mostly Cloudy,damp,Synthetic_damp,Temp_Mild,Synthetic_Temp_Mild,Pass_Synthetic_damp,7.0,-4.0,-0.5714285714285714,20,20.0,1,2,20.0
42470,6,65,Natural,Rush,35,6,FS,DB,Safety,Defence,Outdoor,Outdoor,76,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Rush_Natural_dry,7.0,-14.0,-2.0,228,15.2,1,6,45.6
44440,25,67,Natural,Pass,351,25,CB,DB,Cornerback,Defence,Outdoor,Outdoor,87,Partly Sunny,damp,Natural_damp,Temp_Hot,Natural_Temp_Hot,Pass_Natural_damp,10.0,7.0,0.7000000000000001,194,16.166666666666668,2,9,72.75
34230,21,57,Natural,Rush,400,21,WR,WR,Wide Receiver,Offence,Outdoors,Outdoor,52,Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Rush_Natural_damp,7.0,10.0,1.4285714285714284,183,12.2,2,6,36.6
35648,15,65,Natural,Rush,113,15,WR,WR,Wide Receiver,Offence,Outdoor,Outdoor,19,Cloudy,damp,Natural_damp,Temp_VeryCold,Natural_Temp_VeryCold,Rush_Natural_damp,8.0,7.0,0.875,146,10.428571428571429,1,15,78.21428571428572
43483,29,68,Synthetic,Rush,456,29,CB,DB,Cornerback,Defence,Indoor,Indoor,70,,,,Temp_Mild,Synthetic_Temp_Mild,Rush_None,10.0,5.0,0.5,210,17.5,2,13,113.75
43988,17,26,Natural,Kickoff Not Returned,379,17,SS,DB,Safety,Defence,Outdoor,Outdoor,62,Rain,wet,Natural_wet,Temp_Mild,Natural_Temp_Mild,Kickoff Not Returned_Natural_wet,7.0,3.0,0.4285714285714285,131,0.5038461538461538,2,3,0.7557692307692307
38274,12,31,Natural,Pass,95,12,DE,DL,Defensive Lineman,Defence,Outdoor,Outdoor,46,Sunny,dry,Natural_dry,Temp_Cold,Natural_Temp_Cold,Pass_Natural_dry,7.0,-21.0,-3.0,100,3.4482758620689653,1,12,20.689655172413797
42405,9,67,Natural,Rush,-13,9,WR,WR,Wide Receiver,Offence,Outdoor,Outdoor,77,,,,Temp_Mild,Natural_Temp_Mild,Rush_None,10.0,5.0,0.5,201,16.75,1,9,75.375
46066,20,11,Synthetic,Pass,387,20,RB,RB,Running Back,Offence,"Domed, open",Outdoor,60,Partly clear,dry,Synthetic_dry,Temp_Mild,Synthetic_Temp_Mild,Pass_Synthetic_dry,11.0,-18.0,-1.6363636363636365,66,5.5,2,7,19.25
41152,3,54,Synthetic,Rush,18,3,FS,DB,Safety,Defence,Outdoor,Outdoor,84,Sunny,dry,Synthetic_dry,Temp_Hot,Synthetic_Temp_Hot,Rush_Synthetic_dry,7.0,1.0,0.1428571428571428,117,10.636363636363637,1,3,15.954545454545457
39664,17,67,Natural,Rush,365,17,DE,DL,Defensive Lineman,Defence,Dome,Indoor,70,N/A Indoor,indoor,Natural_dry,Temp_Mild,Natural_Temp_Mild,Rush_Natural_dry,252.0,4.0,0.0158730158730158,190,12.666666666666666,2,1,6.333333333333333
42370,24,57,Natural,Rush,413,24,CB,DB,Cornerback,Defence,Outdoor,Outdoor,56,Clear and Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Rush_Natural_dry,10.0,-8.0,-0.8,187,15.583333333333334,2,8,62.333333333333336
34230,4,52,Natural,Rush,19,4,WR,WR,Wide Receiver,Offence,Outdoor,Outdoor,65,Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Rush_Natural_damp,4.0,-15.0,-3.75,150,10.0,1,4,20.0
43119,11,61,Synthetic,Pass,81,11,CB,DB,Cornerback,Defence,Outdoor,Outdoor,47,Partly Cloudy,damp,Synthetic_damp,Temp_Cold,Synthetic_Temp_Cold,Pass_Synthetic_damp,7.0,-11.0,-1.5714285714285714,191,8.681818181818182,1,11,47.75
32103,14,55,Natural,Pass,99,14,TE,TE,Tight End,Offence,Outdoor,Outdoor,65,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Pass_Natural_dry,7.0,5.0,0.7142857142857142,128,8.533333333333333,1,14,59.73333333333333
47331,2,12,Natural,Punt Not Returned,9,2,P,SPEC,Kicker,Special,Outdoor,Outdoor,79,Clear,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Punt Not Returned_Natural_dry,8.0,0.0,0.0,12,12.0,1,2,12.0
35570,9,58,Natural,Rush,67,9,T,OL,Offensive Lineman,Offence,Outdoor,Outdoor,60,Mostly Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Rush_Natural_damp,7.0,4.0,0.5714285714285714,113,7.533333333333333,1,9,33.9
46074,18,16,Natural,Kickoff Returned,379,18,OLB,LB,Linebacker,Defence,Outdoor,Outdoor,58,Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Kickoff Returned_Natural_damp,7.0,-2.0,-0.2857142857142857,51,3.4,2,5,8.5
44480,3,68,Synthetic,Rush,18,3,G,OL,Offensive Lineman,Offence,Outdoor,Outdoor,84,Sunny,dry,Synthetic_dry,Temp_Hot,Synthetic_Temp_Hot,Rush_Synthetic_dry,7.0,-15.0,-2.142857142857143,169,15.363636363636363,1,3,23.045454545454547
35648,14,58,Natural,Rush,105,14,WR,WR,Wide Receiver,Offence,Outdoor,Outdoor,63,Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Rush_Natural_damp,6.0,10.0,1.6666666666666663,135,9.0,1,14,63.0
38274,2,65,Natural,Pass,11,2,DE,DL,Defensive Lineman,Defence,Outdoor,Outdoor,68,Cloudy,damp,Natural_damp,Temp_Mild,Natural_Temp_Mild,Pass_Natural_damp,10.0,-5.0,-0.5,70,70.0,1,2,70.0
45927,3,38,Natural,Rush,14,3,QB,QB,Quarterback,Offence,Outdoor,Outdoor,70,"Cloudy with periods of rain, thunder possible. Winds shifting to WNW, 10-20 mph.",wet,Natural_wet,Temp_Mild,Natural_Temp_Mild,Rush_Natural_wet,7.0,-42.0,-6.0,141,20.142857142857142,1,3,30.214285714285715
45953,1,26,Synthetic,Rush,1,1,DE,DL,Defensive Lineman,Defence,Indoor,Indoor,70,,,,Temp_Mild,Synthetic_Temp_Mild,Rush_None,0.0,0.0,0.0,0,0.0,1,1,
36554,16,46,Natural,Rush,43,16,DT,DL,Defensive Lineman,Defence,Outdoor,Outdoor,71,Clear,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Rush_Natural_dry,7.0,-19.0,-2.714285714285714,183,13.071428571428571,1,16,104.57142857142856
45962,19,53,Natural,Pass,386,19,WR,WR,Wide Receiver,Offence,Outdoor,Outdoor,49,Cloudy,damp,Natural_damp,Temp_Cold,Natural_Temp_Cold,Pass_Natural_damp,7.0,10.0,1.4285714285714284,154,10.266666666666667,2,4,20.53333333333333
44454,10,71,Synthetic,Pass,72,10,MLB,LB,Linebacker,Defence,Outdoor,Outdoor,45,Cloudy,damp,Synthetic_damp,Temp_Cold,Synthetic_Temp_Cold,Pass_Synthetic_damp,8.0,8.0,1.0,199,13.266666666666667,1,10,66.33333333333334
44614,3,45,Natural,Kickoff,16,3,SS,DB,Safety,Defence,Dome,Indoor,70,Indoor,indoor,Natural_dry,Temp_Mild,Natural_Temp_Mild,Kickoff_Natural_dry,8.0,16.0,2.0,67,8.375,1,3,12.5625
43050,28,48,Synthetic,Rush,400,28,MLB,LB,Linebacker,Defence,Indoor,Indoor,70,,,,Temp_Mild,Synthetic_Temp_Mild,Rush_None,14.0,-13.0,-0.9285714285714284,187,12.466666666666669,2,14,87.26666666666667
41664,12,64,Natural,Rush,85,12,C,OL,Offensive Lineman,Offence,Outdoor,Outdoor,58,Sunny,dry,Natural_dry,Temp_Mild,Natural_Temp_Mild,Rush_Natural_dry,10.0,7.0,0.7000000000000001,196,16.333333333333332,1,12,98.0
